deal_id,property_id,listing_agent_id,buyer_agent_id,office_id,side,status,list_date,contract_date,close_date,cancellation_date,stage_at_cancellation,sale_price,commission_rate,agent_split,gci,lead_source,title_vendor,lender,escrow_company,has_home_warranty
DEAL-00125,PRP-00125,AGT-0424,AGT-0469,OFF-021,dual,closed,2024-05-16,2024-07-29,2024-08-15,,,235165.02,0.046,0.73,7896.84,open_house,In-House Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-00126,PRP-00126,AGT-0025,AGT-0474,OFF-016,listing,closed,2025-01-20,2025-02-03,2025-03-13,,,490080.73,0.0503,0.65,16023.19,zillow,Stewart Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-00127,PRP-00127,AGT-0228,AGT-0120,OFF-013,listing,closed,2026-02-20,2026-03-14,2026-04-23,,,265523.26,0.0466,0.72,8908.84,sign_call,In-House Title,US Bank,Old Republic Escrow,True
DEAL-00128,PRP-00128,AGT-0148,AGT-0174,OFF-015,dual,closed,2026-02-20,2026-03-16,2026-05-05,,,235778.6,0.0458,0.88,9502.82,referral,In-House Title,Bank of America,Chicago Title Escrow,True
DEAL-00129,PRP-00129,AGT-0006,AGT-0354,OFF-021,listing,closed,2024-04-21,2024-05-31,2024-07-03,,,152623.71,0.0635,0.68,6590.29,past_client,First American Title,Chase,In-House Escrow,False
DEAL-00130,PRP-00130,AGT-0221,AGT-0381,OFF-010,listing,financing,2025-10-15,2025-11-19,,,,249423.71,0.062,0.72,,referral,In-House Title,US Bank,Chicago Title Escrow,True
DEAL-00131,PRP-00131,AGT-0355,AGT-0393,OFF-018,buyer,closed,2025-05-16,2025-07-21,2025-08-28,,,280397.79,0.0636,0.75,13374.97,sign_call,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-00132,PRP-00132,AGT-0030,AGT-0126,OFF-003,listing,listed,2026-02-20,,,,,,0.0527,0.83,,social_media,Fidelity National,Chase,In-House Escrow,True
DEAL-00133,PRP-00133,AGT-0227,AGT-0323,OFF-007,dual,closed,2025-07-15,2025-07-30,2025-09-22,,,220729.45,0.0489,0.67,7231.76,social_media,Stewart Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-00134,PRP-00134,AGT-0399,AGT-0063,OFF-019,listing,closed,2026-02-20,2026-04-06,2026-05-08,,,171812.23,0.0489,0.6,5040.97,referral,First American Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-00135,PRP-00135,AGT-0208,AGT-0478,OFF-017,dual,cancelled,2025-05-07,2025-05-25,,2025-07-24,Inspection,,0.057,0.69,,referral,First American Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-00136,PRP-00136,AGT-0399,AGT-0233,OFF-019,listing,inspection,2025-01-25,2025-02-13,,,,236108.93,0.0464,0.6,,sphere,In-House Title,Wells Fargo,Chicago Title Escrow,False
DEAL-00137,PRP-00137,AGT-0107,AGT-0047,OFF-007,buyer,closed,2026-02-20,2026-03-24,2026-04-07,,,244055.33,0.0501,0.64,7825.39,referral,First American Title,Wells Fargo,In-House Escrow,False
DEAL-00138,PRP-00138,AGT-0335,AGT-0047,OFF-014,buyer,closed,2024-11-09,2024-12-10,2025-01-10,,,180505.52,0.0547,0.64,6319.14,open_house,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-00139,PRP-00139,AGT-0097,AGT-0116,OFF-016,dual,cancelled,2025-05-01,2025-07-06,,2025-09-14,Inspection,,0.0638,0.71,,sign_call,In-House Title,Wells Fargo,In-House Escrow,False
DEAL-00140,PRP-00140,AGT-0457,AGT-0073,OFF-009,listing,closed,2024-06-30,2024-08-13,2024-09-24,,,187090.27,0.046,0.79,6798.86,social_media,In-House Title,Cash / Unknown,Old Republic Escrow,True
DEAL-00141,PRP-00141,AGT-0406,AGT-0402,OFF-019,buyer,under_contract,2025-03-01,2025-03-13,,,,335371.38,0.0578,0.64,,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-00142,PRP-00142,AGT-0432,AGT-0297,OFF-014,dual,under_contract,2024-05-06,2024-06-10,,,,282661.32,0.056,0.77,,open_house,Stewart Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-00143,PRP-00143,AGT-0272,AGT-0316,OFF-009,dual,closed,2024-04-18,2024-07-17,2024-08-21,,,158360.32,0.0586,0.66,6124.74,social_media,Fidelity National,Rocket Mortgage,Chicago Title Escrow,False
DEAL-00144,PRP-00144,AGT-0393,AGT-0216,OFF-002,listing,closed,2025-03-25,2025-04-13,2025-05-14,,,273957.65,0.05,0.75,10273.41,referral,Fidelity National,Rocket Mortgage,Chicago Title Escrow,True
DEAL-00145,PRP-00145,AGT-0404,AGT-0232,OFF-001,dual,financing,2026-02-20,2026-05-06,,,,342270.49,0.0565,0.64,,past_client,In-House Title,Rocket Mortgage,In-House Escrow,False
DEAL-00146,PRP-00146,AGT-0075,AGT-0367,OFF-021,buyer,closed,2024-08-16,2024-10-28,2024-12-11,,,238442.4,0.0513,0.85,10397.28,social_media,Fidelity National,Cash / Unknown,In-House Escrow,False
DEAL-00147,PRP-00147,AGT-0330,AGT-0177,OFF-017,listing,closed,2026-02-20,2026-04-06,2026-06-07,,,427203.25,0.0544,0.6,13943.91,sign_call,Fidelity National,Wells Fargo,In-House Escrow,False
DEAL-00148,PRP-00148,AGT-0307,AGT-0468,OFF-007,buyer,closed,2025-04-13,2025-05-07,2025-06-03,,,152034.78,0.0616,0.8,7492.27,open_house,In-House Title,Chase,Chicago Title Escrow,False
DEAL-00149,PRP-00149,AGT-0404,AGT-0437,OFF-001,listing,closed,2024-05-21,2024-05-27,2024-07-26,,,159807.02,0.0582,0.64,5952.49,realtor_com,Stewart Title,Chase,Old Republic Escrow,False
DEAL-00150,PRP-00150,AGT-0026,AGT-0177,OFF-009,listing,closed,2026-02-20,2026-03-24,2026-04-20,,,287069.26,0.0606,0.76,13221.26,realtor_com,Fidelity National,Wells Fargo,Old Republic Escrow,False
DEAL-00151,PRP-00151,AGT-0463,AGT-0194,OFF-007,dual,closed,2024-05-28,2024-08-25,2024-09-25,,,217623.87,0.054,0.69,8108.67,past_client,First American Title,Bank of America,Chicago Title Escrow,False
DEAL-00152,PRP-00152,AGT-0250,AGT-0116,OFF-005,buyer,closed,2024-08-19,2024-09-01,2024-10-17,,,288446.97,0.0616,0.69,12260.15,realtor_com,In-House Title,Chase,In-House Escrow,False
DEAL-00153,PRP-00153,AGT-0153,AGT-0369,OFF-007,buyer,closed,2025-06-29,2025-07-06,2025-07-30,,,386244.13,0.0609,0.75,17641.7,realtor_com,In-House Title,Wells Fargo,Chicago Title Escrow,False
DEAL-00154,PRP-00154,AGT-0040,AGT-0165,OFF-018,dual,cancelled,2025-04-24,2025-07-02,,2025-07-09,Inspection,,0.0467,0.72,,brokerage_lead,Stewart Title,Bank of America,In-House Escrow,True
DEAL-00155,PRP-00155,AGT-0195,AGT-0189,OFF-001,dual,closed,2024-02-27,2024-05-27,2024-06-27,,,219251.57,0.0582,0.7,8932.31,social_media,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-00156,PRP-00156,AGT-0239,AGT-0435,OFF-003,listing,closed,2025-02-18,2025-03-09,2025-04-13,,,174816.36,0.048,0.76,6377.3,realtor_com,In-House Title,Wells Fargo,In-House Escrow,True
DEAL-00157,PRP-00157,AGT-0335,AGT-0110,OFF-014,buyer,closed,2024-01-17,2024-02-21,2024-03-13,,,208043.6,0.0613,0.78,9947.4,brokerage_lead,Fidelity National,Bank of America,Chicago Title Escrow,False
DEAL-00158,PRP-00158,AGT-0474,AGT-0324,OFF-007,listing,cancelled,2024-06-13,2024-07-31,,2024-09-19,Financing,,0.0604,0.72,,realtor_com,First American Title,Chase,Chicago Title Escrow,False
DEAL-00159,PRP-00159,AGT-0357,AGT-0387,OFF-013,dual,closed,2026-01-10,2026-02-12,2026-03-21,,,427447.2,0.0609,0.73,19003.02,open_house,In-House Title,Rocket Mortgage,Old Republic Escrow,False
DEAL-00160,PRP-00160,AGT-0493,AGT-0119,OFF-005,dual,closed,2024-04-22,2024-06-28,2024-07-20,,,275392.81,0.0591,0.74,12044.03,referral,In-House Title,Chase,Chicago Title Escrow,True
DEAL-00161,PRP-00161,AGT-0368,AGT-0378,OFF-005,buyer,closed,2024-07-01,2024-09-18,2024-10-02,,,551587.35,0.0587,0.68,22017.16,zillow,In-House Title,Bank of America,In-House Escrow,True
DEAL-00162,PRP-00162,AGT-0132,AGT-0021,OFF-007,listing,inspection,2025-09-12,2025-12-02,,,,221974.96,0.0497,0.78,,brokerage_lead,In-House Title,Rocket Mortgage,In-House Escrow,True
DEAL-00163,PRP-00163,AGT-0095,AGT-0237,OFF-005,buyer,appraisal,2025-09-28,2025-11-29,,,,193713.99,0.0553,0.7,,past_client,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-00164,PRP-00164,AGT-0274,AGT-0261,OFF-008,dual,closed,2025-10-20,2026-01-16,2026-02-28,,,253249.62,0.0515,0.65,8477.53,zillow,Fidelity National,Cash / Unknown,Chicago Title Escrow,False
DEAL-00165,PRP-00165,AGT-0445,AGT-0480,OFF-005,listing,title,2026-02-20,2026-03-02,,,,287749.55,0.0591,0.73,,realtor_com,Fidelity National,Chase,In-House Escrow,False
DEAL-00166,PRP-00166,AGT-0161,AGT-0435,OFF-018,listing,closed,2024-05-18,2024-06-17,2024-08-10,,,182326.98,0.0504,0.75,6891.96,sphere,In-House Title,Rocket Mortgage,Old Republic Escrow,True
DEAL-00167,PRP-00167,AGT-0467,AGT-0440,OFF-003,listing,cancelled,2024-07-19,2024-09-09,,2024-11-06,Contract,,0.0457,0.76,,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-00168,PRP-00168,AGT-0155,AGT-0474,OFF-013,listing,cancelled,2024-08-12,2024-09-06,,2024-10-24,Financing,,0.0467,0.73,,open_house,In-House Title,Bank of America,In-House Escrow,False
DEAL-00169,PRP-00169,AGT-0495,AGT-0299,OFF-024,listing,closed,2026-02-20,2026-04-02,2026-05-10,,,338833.86,0.0541,0.62,11365.17,social_media,In-House Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-00170,PRP-00170,AGT-0022,AGT-0042,OFF-016,buyer,closed,2026-02-20,2026-03-26,2026-04-27,,,270011.32,0.0598,0.75,12110.01,zillow,Fidelity National,Bank of America,In-House Escrow,False
DEAL-00171,PRP-00171,AGT-0315,AGT-0365,OFF-012,dual,cancelled,2025-08-28,2025-10-21,,2025-11-07,Appraisal,,0.0503,0.75,,referral,In-House Title,Cash / Unknown,Chicago Title Escrow,False
DEAL-00172,PRP-00172,AGT-0249,AGT-0476,OFF-014,listing,closed,2026-02-20,2026-03-26,2026-04-30,,,268787.67,0.0556,0.79,11806.23,past_client,In-House Title,Bank of America,Old Republic Escrow,False
DEAL-00173,PRP-00173,AGT-0386,AGT-0053,OFF-025,listing,closed,2025-04-17,2025-07-09,2025-08-30,,,276357.27,0.0643,0.66,11728.05,realtor_com,In-House Title,Chase,Old Republic Escrow,True
DEAL-00174,PRP-00174,AGT-0141,AGT-0110,OFF-006,buyer,closed,2025-04-10,2025-05-28,2025-07-15,,,278370.13,0.06,0.78,13027.72,referral,Fidelity National,US Bank,Chicago Title Escrow,False
DEAL-00175,PRP-00175,AGT-0276,AGT-0323,OFF-006,buyer,closed,2024-01-24,2024-02-02,2024-03-10,,,242301.3,0.0645,0.65,10158.48,past_client,Stewart Title,Cash / Unknown,Old Republic Escrow,False
DEAL-00176,PRP-00176,AGT-0191,AGT-0076,OFF-002,buyer,closed,2024-03-10,2024-05-12,2024-06-27,,,275244.12,0.0591,0.74,12037.53,open_house,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-00177,PRP-00177,AGT-0139,AGT-0014,OFF-015,buyer,pending_close,2026-01-04,2026-02-05,,,,533415.84,0.0629,0.78,,referral,Fidelity National,Chase,In-House Escrow,False
DEAL-00178,PRP-00178,AGT-0202,AGT-0442,OFF-025,listing,closed,2025-05-24,2025-07-14,2025-08-28,,,154736.73,0.0549,0.79,6711.09,referral,Fidelity National,Wells Fargo,Chicago Title Escrow,False
DEAL-00179,PRP-00179,AGT-0055,AGT-0307,OFF-017,buyer,closed,2026-02-20,2026-04-30,2026-06-12,,,169481.19,0.0558,0.65,6147.08,realtor_com,In-House Title,Bank of America,In-House Escrow,False
DEAL-00180,PRP-00180,AGT-0262,AGT-0203,OFF-024,dual,closed,2024-08-25,2024-09-15,2024-10-17,,,571360.19,0.0497,0.73,20729.52,open_house,Fidelity National,Chase,In-House Escrow,False
DEAL-00181,PRP-00181,AGT-0410,AGT-0464,OFF-019,listing,closed,2025-04-10,2025-06-11,2025-07-28,,,230187.23,0.0575,0.71,9397.39,social_media,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-00182,PRP-00182,AGT-0041,AGT-0492,OFF-022,dual,closed,2024-09-11,2024-11-06,2024-12-24,,,325122.63,0.0627,0.63,12842.67,social_media,In-House Title,US Bank,Chicago Title Escrow,True
DEAL-00183,PRP-00183,AGT-0338,AGT-0116,OFF-001,dual,listed,2024-07-30,,,,,,0.0523,0.69,,referral,Stewart Title,Wells Fargo,In-House Escrow,True
DEAL-00184,PRP-00184,AGT-0432,AGT-0460,OFF-014,listing,closed,2026-02-20,2026-03-22,2026-04-05,,,355535.14,0.0592,0.77,16206.71,open_house,First American Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-00185,PRP-00185,AGT-0036,AGT-0305,OFF-001,listing,closed,2024-10-03,2024-12-30,2025-02-24,,,350507.0,0.0607,0.68,14467.53,realtor_com,In-House Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-00186,PRP-00186,AGT-0428,AGT-0482,OFF-012,buyer,closed,2026-02-17,2026-05-07,2026-06-03,,,374477.49,0.0515,0.6,11571.35,realtor_com,Fidelity National,Bank of America,Chicago Title Escrow,True
DEAL-00187,PRP-00187,AGT-0004,AGT-0212,OFF-010,dual,closed,2025-06-18,2025-08-31,2025-10-12,,,357647.25,0.0465,0.7,11641.42,sphere,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-00188,PRP-00188,AGT-0197,AGT-0392,OFF-001,dual,appraisal,2024-12-22,2025-02-12,,,,417037.99,0.059,0.6,,past_client,In-House Title,Rocket Mortgage,In-House Escrow,False
DEAL-00189,PRP-00189,AGT-0413,AGT-0477,OFF-003,buyer,closed,2025-07-20,2025-09-25,2025-10-26,,,240786.91,0.059,0.63,8950.05,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-00190,PRP-00190,AGT-0171,AGT-0341,OFF-022,buyer,closed,2026-02-07,2026-02-25,2026-03-24,,,263717.61,0.0596,0.75,11788.18,sphere,In-House Title,Cash / Unknown,In-House Escrow,True
DEAL-00191,PRP-00191,AGT-0302,AGT-0116,OFF-002,dual,closed,2024-09-05,2024-10-23,2024-11-20,,,426748.43,0.0589,0.7,17594.84,open_house,In-House Title,Chase,Chicago Title Escrow,False
DEAL-00192,PRP-00192,AGT-0166,AGT-0031,OFF-003,dual,closed,2024-01-19,2024-01-24,2024-03-08,,,236863.01,0.0577,0.75,10250.25,brokerage_lead,In-House Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-00193,PRP-00193,AGT-0172,AGT-0087,OFF-017,buyer,closed,2025-02-23,2025-04-22,2025-05-14,,,297447.21,0.0464,0.74,10213.15,social_media,First American Title,Wells Fargo,Old Republic Escrow,False
DEAL-00194,PRP-00194,AGT-0152,AGT-0164,OFF-013,dual,under_contract,2025-04-19,2025-06-05,,,,152449.56,0.0516,0.68,,sphere,Fidelity National,Wells Fargo,Old Republic Escrow,True
DEAL-00195,PRP-00195,AGT-0041,AGT-0178,OFF-022,listing,cancelled,2024-03-12,2024-05-14,,2024-06-14,Appraisal,,0.0643,0.63,,past_client,Stewart Title,US Bank,Old Republic Escrow,True
DEAL-00196,PRP-00196,AGT-0179,AGT-0064,OFF-002,buyer,cancelled,2025-03-14,2025-06-12,,2025-07-01,Inspection,,0.0492,0.73,,zillow,In-House Title,Wells Fargo,In-House Escrow,True
DEAL-00197,PRP-00197,AGT-0162,AGT-0025,OFF-017,listing,closed,2024-09-27,2024-12-21,2025-02-01,,,316761.84,0.0593,0.88,16529.9,realtor_com,Fidelity National,US Bank,In-House Escrow,False
DEAL-00198,PRP-00198,AGT-0363,AGT-0296,OFF-020,dual,closed,2026-02-20,2026-02-25,2026-03-24,,,238132.3,0.0527,0.71,8910.2,open_house,In-House Title,Chase,In-House Escrow,False
DEAL-00199,PRP-00199,AGT-0048,AGT-0119,OFF-025,buyer,cancelled,2024-07-23,2024-09-18,,2024-11-03,Contract,,0.0487,0.74,,zillow,In-House Title,US Bank,Old Republic Escrow,False
DEAL-00200,PRP-00200,AGT-0256,AGT-0202,OFF-012,listing,closed,2026-02-20,2026-05-14,2026-06-30,,,289258.75,0.0609,0.72,12683.42,zillow,First American Title,Bank of America,Chicago Title Escrow,False
DEAL-00201,PRP-00201,AGT-0406,AGT-0479,OFF-019,buyer,closed,2024-09-27,2024-10-31,2024-11-30,,,329246.2,0.0507,0.74,12352.66,brokerage_lead,First American Title,Cash / Unknown,In-House Escrow,False
DEAL-00202,PRP-00202,AGT-0014,AGT-0014,OFF-021,listing,closed,2025-02-12,2025-02-26,2025-04-09,,,1106581.84,0.0469,0.78,40480.98,realtor_com,Fidelity National,Rocket Mortgage,In-House Escrow,False
DEAL-00203,PRP-00203,AGT-0087,AGT-0172,OFF-011,buyer,closed,2026-02-04,2026-03-06,2026-04-21,,,301966.1,0.0525,0.65,10304.59,sign_call,In-House Title,Chase,Old Republic Escrow,True
DEAL-00204,PRP-00204,AGT-0093,AGT-0016,OFF-009,buyer,cancelled,2025-08-31,2025-09-12,,2025-10-30,Contract,,0.0579,0.69,,referral,In-House Title,Bank of America,In-House Escrow,False
DEAL-00205,PRP-00205,AGT-0128,AGT-0107,OFF-025,dual,closed,2025-06-17,2025-08-15,2025-09-19,,,290433.98,0.0487,0.78,11032.43,sign_call,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-00206,PRP-00206,AGT-0021,AGT-0085,OFF-013,buyer,closed,2026-02-02,2026-04-27,2026-06-05,,,172095.22,0.0614,0.74,7819.32,zillow,Fidelity National,Rocket Mortgage,In-House Escrow,True
DEAL-00207,PRP-00207,AGT-0474,AGT-0300,OFF-007,dual,title,2026-02-20,2026-03-01,,,,490141.3,0.0607,0.72,,sign_call,First American Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-00208,PRP-00208,AGT-0135,AGT-0286,OFF-015,dual,financing,2024-06-12,2024-08-16,,,,439191.66,0.0614,0.74,,sign_call,In-House Title,Wells Fargo,Chicago Title Escrow,False
DEAL-00209,PRP-00209,AGT-0165,AGT-0089,OFF-004,listing,closed,2025-07-08,2025-07-17,2025-09-17,,,299715.68,0.058,0.73,12689.96,social_media,In-House Title,Wells Fargo,Chicago Title Escrow,True
DEAL-00210,PRP-00210,AGT-0288,AGT-0198,OFF-011,listing,closed,2025-04-13,2025-05-01,2025-06-08,,,271605.36,0.0545,0.79,11693.97,zillow,In-House Title,Wells Fargo,In-House Escrow,True
DEAL-00211,PRP-00211,AGT-0012,AGT-0052,OFF-002,listing,under_contract,2026-02-20,2026-05-17,,,,176391.25,0.0513,0.72,,open_house,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-00212,PRP-00212,AGT-0047,AGT-0026,OFF-024,listing,title,2024-04-18,2024-07-11,,,,255014.89,0.0502,0.64,,realtor_com,First American Title,Wells Fargo,Old Republic Escrow,True
DEAL-00213,PRP-00213,AGT-0468,AGT-0368,OFF-019,listing,under_contract,2024-05-21,2024-07-02,,,,565489.31,0.0642,0.8,,sign_call,Fidelity National,Chase,In-House Escrow,True
DEAL-00214,PRP-00214,AGT-0138,AGT-0382,OFF-003,dual,closed,2024-08-26,2024-10-07,2024-11-08,,,261106.08,0.0472,0.62,7641.01,past_client,In-House Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-00215,PRP-00215,AGT-0112,AGT-0128,OFF-005,dual,cancelled,2026-01-19,2026-01-30,,2026-02-17,Appraisal,,0.0502,0.73,,brokerage_lead,First American Title,Bank of America,Old Republic Escrow,False
DEAL-00216,PRP-00216,AGT-0299,AGT-0108,OFF-019,dual,closed,2024-10-27,2024-11-24,2025-01-09,,,372790.53,0.0466,0.76,13202.75,brokerage_lead,Fidelity National,Cash / Unknown,Chicago Title Escrow,False
DEAL-00217,PRP-00217,AGT-0041,AGT-0101,OFF-022,listing,pending_close,2025-09-24,2025-12-07,,,,262828.74,0.0585,0.63,,brokerage_lead,In-House Title,Chase,Chicago Title Escrow,False
DEAL-00218,PRP-00218,AGT-0472,AGT-0442,OFF-019,listing,inspection,2024-04-28,2024-07-07,,,,245122.47,0.0593,0.75,,sphere,In-House Title,Wells Fargo,Old Republic Escrow,False
DEAL-00219,PRP-00219,AGT-0491,AGT-0323,OFF-018,buyer,closed,2025-08-19,2025-10-29,2025-11-29,,,384076.14,0.0618,0.65,15428.34,realtor_com,Fidelity National,Rocket Mortgage,In-House Escrow,False
DEAL-00220,PRP-00220,AGT-0058,AGT-0154,OFF-006,buyer,closed,2025-09-11,2025-12-08,2026-01-21,,,707682.48,0.0526,0.66,24567.9,sphere,Fidelity National,Cash / Unknown,Old Republic Escrow,False
DEAL-00221,PRP-00221,AGT-0458,AGT-0195,OFF-014,buyer,closed,2026-02-20,2026-03-22,2026-05-01,,,389606.08,0.0479,0.7,13063.49,social_media,Stewart Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-00222,PRP-00222,AGT-0214,AGT-0211,OFF-025,listing,closed,2024-03-05,2024-03-11,2024-04-14,,,370471.36,0.049,0.74,13433.29,past_client,First American Title,Cash / Unknown,Chicago Title Escrow,True
DEAL-00223,PRP-00223,AGT-0477,AGT-0242,OFF-023,dual,closed,2025-12-25,2026-02-08,2026-03-28,,,233018.22,0.049,0.63,7193.27,realtor_com,Stewart Title,Chase,In-House Escrow,False
DEAL-00224,PRP-00224,AGT-0082,AGT-0124,OFF-009,listing,closed,2024-07-23,2024-10-13,2024-11-30,,,364544.18,0.0477,0.68,11824.36,past_client,In-House Title,Wells Fargo,Chicago Title Escrow,True
DEAL-00225,PRP-00225,AGT-0334,AGT-0234,OFF-017,buyer,closed,2025-08-18,2025-10-12,2025-11-16,,,326427.47,0.0627,0.63,12894.21,sign_call,Stewart Title,Bank of America,Chicago Title Escrow,True
DEAL-00226,PRP-00226,AGT-0414,AGT-0441,OFF-024,buyer,closed,2026-01-04,2026-03-10,2026-04-22,,,372120.84,0.0523,0.73,14207.2,past_client,Fidelity National,Chase,Chicago Title Escrow,False
DEAL-00227,PRP-00227,AGT-0450,AGT-0212,OFF-015,buyer,closed,2026-02-20,2026-03-18,2026-04-14,,,228919.42,0.0523,0.6,7183.49,brokerage_lead,Stewart Title,Chase,Chicago Title Escrow,True
DEAL-00228,PRP-00228,AGT-0014,AGT-0423,OFF-021,listing,cancelled,2025-09-11,2025-11-20,,2025-12-08,Inspection,,0.0466,0.78,,social_media,In-House Title,Chase,In-House Escrow,False
DEAL-00229,PRP-00229,AGT-0446,AGT-0220,OFF-025,listing,listed,2026-02-20,,,,,,0.0452,0.88,,realtor_com,Fidelity National,Rocket Mortgage,Old Republic Escrow,True
DEAL-00230,PRP-00230,AGT-0330,AGT-0021,OFF-017,buyer,closed,2024-12-08,2024-12-15,2024-12-29,,,291423.65,0.0621,0.68,12306.24,past_client,Stewart Title,Chase,In-House Escrow,True
DEAL-00231,PRP-00231,AGT-0190,AGT-0411,OFF-020,listing,closed,2026-02-20,2026-04-09,2026-05-08,,,329118.13,0.0533,0.81,14209.02,open_house,Stewart Title,Cash / Unknown,In-House Escrow,True
DEAL-00232,PRP-00232,AGT-0386,AGT-0179,OFF-025,listing,closed,2025-04-25,2025-05-28,2025-06-23,,,227094.8,0.0556,0.66,8333.47,realtor_com,Fidelity National,Rocket Mortgage,Old Republic Escrow,False
DEAL-00233,PRP-00233,AGT-0039,AGT-0419,OFF-002,buyer,cancelled,2026-02-17,2026-02-26,,2026-05-12,Title,,0.055,0.75,,past_client,First American Title,Rocket Mortgage,Chicago Title Escrow,True
DEAL-00234,PRP-00234,AGT-0276,AGT-0457,OFF-006,dual,closed,2026-02-20,2026-03-30,2026-05-02,,,208357.11,0.0476,0.65,6446.57,sphere,Stewart Title,Bank of America,Chicago Title Escrow,False
DEAL-00235,PRP-00235,AGT-0393,AGT-0352,OFF-002,dual,closed,2024-11-15,2025-01-05,2025-02-10,,,182411.62,0.058,0.75,7934.91,realtor_com,In-House Title,Cash / Unknown,In-House Escrow,False
DEAL-00236,PRP-00236,AGT-0425,AGT-0460,OFF-015,dual,closed,2025-07-31,2025-08-23,2025-09-12,,,302034.88,0.0535,0.68,10988.03,sphere,Stewart Title,Cash / Unknown,In-House Escrow,True
DEAL-00237,PRP-00237,AGT-0362,AGT-0449,OFF-005,buyer,closed,2024-05-08,2024-05-26,2024-07-03,,,144252.78,0.047,0.74,5017.11,past_client,In-House Title,Chase,Chicago Title Escrow,True
DEAL-00238,PRP-00238,AGT-0196,AGT-0265,OFF-009,dual,closed,2025-09-20,2025-10-07,2025-10-22,,,376030.17,0.0567,0.63,13432.17,social_media,Stewart Title,Rocket Mortgage,In-House Escrow,False
DEAL-00239,PRP-00239,AGT-0249,AGT-0299,OFF-014,buyer,closed,2026-02-20,2026-03-25,2026-05-02,,,261957.89,0.0574,0.76,11427.65,referral,In-House Title,Cash / Unknown,Old Republic Escrow,False
DEAL-00240,PRP-00240,AGT-0275,AGT-0491,OFF-010,dual,closed,2025-02-04,2025-02-10,2025-03-03,,,350607.58,0.047,0.78,12853.27,brokerage_lead,Fidelity National,Bank of America,In-House Escrow,False
DEAL-00241,PRP-00241,AGT-0385,AGT-0375,OFF-009,buyer,closed,2026-02-20,2026-05-08,2026-06-21,,,334963.43,0.0647,0.79,17120.99,social_media,First American Title,Rocket Mortgage,Chicago Title Escrow,False
DEAL-00242,PRP-00242,AGT-0426,AGT-0478,OFF-021,listing,title,2024-06-18,2024-08-06,,,,146349.4,0.0631,0.75,,open_house,Fidelity National,Cash / Unknown,Old Republic Escrow,True
