client_id,type
CLT-01332,seller
CLT-01333,seller
CLT-01334,buyer
CLT-01335,buyer
CLT-01336,buyer
CLT-01337,buyer
CLT-01338,buyer
CLT-01339,buyer
CLT-01340,buyer
CLT-01341,seller
CLT-01342,seller
CLT-01343,buyer
CLT-01344,seller
CLT-01345,buyer
CLT-01346,buyer
CLT-01347,seller
CLT-01348,seller
CLT-01349,seller
CLT-01350,seller
CLT-01351,seller
CLT-01352,seller
CLT-01353,buyer
CLT-01354,seller
CLT-01355,buyer
CLT-01356,buyer
CLT-01357,buyer
CLT-01358,buyer
CLT-01359,seller
CLT-01360,seller
CLT-01361,buyer
CLT-01362,buyer
CLT-01363,buyer
CLT-01364,seller
CLT-01365,seller
CLT-01366,seller
CLT-01367,seller
CLT-01368,seller
CLT-01369,buyer
CLT-01370,seller
CLT-01371,buyer
CLT-01372,buyer
CLT-01373,seller
CLT-01374,buyer
CLT-01375,seller
CLT-01376,buyer
CLT-01377,seller
CLT-01378,buyer
CLT-01379,seller
CLT-01380,seller
CLT-01381,buyer
CLT-01382,seller
CLT-01383,seller
CLT-01384,buyer
CLT-01385,seller
CLT-01386,buyer
CLT-01387,seller
CLT-01388,seller
CLT-01389,seller
CLT-01390,seller
CLT-01391,buyer
CLT-01392,buyer
CLT-01393,buyer
CLT-01394,seller
CLT-01395,buyer
CLT-01396,seller
CLT-01397,seller
CLT-01398,buyer
CLT-01399,seller
CLT-01400,buyer
CLT-01401,buyer
CLT-01402,seller
CLT-01403,seller
CLT-01404,buyer
CLT-01405,seller
CLT-01406,seller
CLT-01407,buyer
CLT-01408,seller
CLT-01409,buyer
CLT-01410,seller
CLT-01411,seller
CLT-01412,buyer
CLT-01413,seller
CLT-01414,buyer
CLT-01415,buyer
CLT-01416,buyer
CLT-01417,seller
CLT-01418,buyer
CLT-01419,seller
CLT-01420,seller
CLT-01421,seller
CLT-01422,seller
CLT-01423,buyer
CLT-01424,buyer
CLT-01425,seller
CLT-01426,buyer
CLT-01427,buyer
CLT-01428,seller
CLT-01429,seller
CLT-01430,buyer
CLT-01431,seller
CLT-01432,buyer
CLT-01433,seller
CLT-01434,buyer
CLT-01435,seller
CLT-01436,seller
CLT-01437,seller
CLT-01438,buyer
CLT-01439,seller
CLT-01440,buyer
CLT-01441,buyer
CLT-01442,seller
CLT-01443,buyer
CLT-01444,buyer
CLT-01445,buyer
CLT-01446,seller
CLT-01447,buyer
CLT-01448,seller
CLT-01449,buyer
CLT-01450,seller
CLT-01451,buyer
CLT-01452,seller
CLT-01453,buyer
CLT-01454,buyer
CLT-01455,seller
CLT-01456,seller
CLT-01457,buyer
CLT-01458,seller
CLT-01459,seller
CLT-01460,buyer
CLT-01461,seller
CLT-01462,buyer
CLT-01463,buyer
CLT-01464,seller
CLT-01465,seller
CLT-01466,seller
CLT-01467,seller
CLT-01468,seller
CLT-01469,buyer
CLT-01470,seller
CLT-01471,seller
CLT-01472,buyer
CLT-01473,seller
CLT-01474,seller
CLT-01475,seller
CLT-01476,buyer
CLT-01477,buyer
CLT-01478,buyer
CLT-01479,buyer
CLT-01480,buyer
CLT-01481,seller
CLT-01482,buyer
CLT-01483,buyer
CLT-01484,seller
CLT-01485,seller
CLT-01486,seller
CLT-01487,seller
CLT-01488,seller
CLT-01489,seller
CLT-01490,buyer
CLT-01491,seller
CLT-01492,seller
CLT-01493,seller
CLT-01494,buyer
CLT-01495,buyer
CLT-01496,buyer
CLT-01497,seller
CLT-01498,seller
CLT-01499,seller
CLT-01500,seller
CLT-01501,seller
CLT-01502,buyer
CLT-01503,seller
CLT-01504,buyer
CLT-01505,buyer
CLT-01506,seller
CLT-01507,seller
CLT-01508,buyer
CLT-01509,buyer
CLT-01510,buyer
CLT-01511,seller
CLT-01512,seller
CLT-01513,seller
CLT-01514,seller
CLT-01515,seller
CLT-01516,seller
CLT-01517,seller
CLT-01518,seller
CLT-01519,buyer
CLT-01520,seller
CLT-01521,seller
CLT-01522,buyer
CLT-01523,buyer
CLT-01524,seller
CLT-01525,seller
CLT-01526,buyer
CLT-01527,buyer
CLT-01528,seller
CLT-01529,seller
CLT-01530,buyer
CLT-01531,buyer
CLT-01532,seller
CLT-01533,buyer
CLT-01534,seller
CLT-01535,buyer
CLT-01536,buyer
CLT-01537,seller
CLT-01538,buyer
CLT-01539,buyer
CLT-01540,buyer
CLT-01541,buyer
CLT-01542,seller
CLT-01543,seller
CLT-01544,buyer
CLT-01545,seller
CLT-01546,seller
CLT-01547,seller
CLT-01548,seller
CLT-01549,seller
CLT-01550,buyer
CLT-01551,buyer
CLT-01552,seller
CLT-01553,seller
CLT-01554,seller
CLT-01555,buyer
CLT-01556,seller
CLT-01557,buyer
CLT-01558,seller
CLT-01559,seller
CLT-01560,seller
CLT-01561,seller
CLT-01562,buyer
CLT-01563,buyer
CLT-01564,buyer
CLT-01565,buyer
CLT-01566,seller
CLT-01567,seller
CLT-01568,buyer
CLT-01569,seller
CLT-01570,seller
CLT-01571,buyer
CLT-01572,buyer
CLT-01573,buyer
CLT-01574,buyer
CLT-01575,seller
CLT-01576,buyer
CLT-01577,seller
CLT-01578,seller
CLT-01579,buyer
CLT-01580,seller
CLT-01581,buyer
CLT-01582,buyer
CLT-01583,buyer
CLT-01584,buyer
CLT-01585,buyer
CLT-01586,seller
CLT-01587,buyer
CLT-01588,buyer
CLT-01589,buyer
CLT-01590,seller
CLT-01591,seller
CLT-01592,seller
CLT-01593,buyer
CLT-01594,buyer
CLT-01595,buyer
CLT-01596,seller
CLT-01597,buyer
CLT-01598,buyer
CLT-01599,buyer
CLT-01600,seller
CLT-01601,buyer
CLT-01602,seller
CLT-01603,seller
CLT-01604,seller
CLT-01605,seller
CLT-01606,seller
CLT-01607,seller
CLT-01608,buyer
CLT-01609,seller
CLT-01610,seller
CLT-01611,seller
CLT-01612,buyer
CLT-01613,buyer
CLT-01614,seller
CLT-01615,buyer
CLT-01616,seller
CLT-01617,seller
CLT-01618,buyer
CLT-01619,buyer
CLT-01620,buyer
CLT-01621,buyer
CLT-01622,buyer
CLT-01623,seller
CLT-01624,seller
CLT-01625,buyer
CLT-01626,buyer
CLT-01627,buyer
CLT-01628,seller
CLT-01629,buyer
CLT-01630,buyer
CLT-01631,seller
CLT-01632,seller
CLT-01633,seller
CLT-01634,seller
CLT-01635,seller
CLT-01636,buyer
CLT-01637,seller
CLT-01638,buyer
CLT-01639,seller
CLT-01640,seller
CLT-01641,seller
CLT-01642,seller
CLT-01643,buyer
CLT-01644,seller
CLT-01645,buyer
CLT-01646,seller
CLT-01647,seller
CLT-01648,buyer
CLT-01649,seller
CLT-01650,buyer
CLT-01651,buyer
CLT-01652,seller
CLT-01653,buyer
CLT-01654,buyer
CLT-01655,buyer
CLT-01656,buyer
CLT-01657,buyer
CLT-01658,seller
CLT-01659,seller
CLT-01660,seller
CLT-01661,seller
CLT-01662,buyer
CLT-01663,seller
CLT-01664,buyer
CLT-01665,seller
CLT-01666,seller
CLT-01667,buyer
CLT-01668,buyer
CLT-01669,seller
CLT-01670,buyer
CLT-01671,buyer
CLT-01672,seller
CLT-01673,seller
CLT-01674,buyer
CLT-01675,seller
CLT-01676,buyer
CLT-01677,buyer
CLT-01678,buyer
CLT-01679,buyer
CLT-01680,seller
CLT-01681,seller
CLT-01682,seller
CLT-01683,seller
CLT-01684,seller
CLT-01685,buyer
CLT-01686,buyer
CLT-01687,buyer
CLT-01688,buyer
CLT-01689,buyer
CLT-01690,buyer
CLT-01691,buyer
CLT-01692,seller
CLT-01693,buyer
CLT-01694,buyer
CLT-01695,seller
CLT-01696,seller
CLT-01697,buyer
CLT-01698,seller
CLT-01699,seller
CLT-01700,seller
CLT-01701,seller
CLT-01702,seller
CLT-01703,buyer
CLT-01704,seller
CLT-01705,seller
CLT-01706,seller
CLT-01707,buyer
CLT-01708,buyer
CLT-01709,buyer
CLT-01710,seller
CLT-01711,seller
CLT-01712,seller
CLT-01713,buyer
CLT-01714,buyer
CLT-01715,seller
CLT-01716,seller
CLT-01717,seller
CLT-01718,buyer
CLT-01719,buyer
CLT-01720,seller
CLT-01721,buyer
CLT-01722,seller
CLT-01723,seller
CLT-01724,buyer
CLT-01725,buyer
CLT-01726,seller
CLT-01727,seller
CLT-01728,seller
CLT-01729,seller
CLT-01730,buyer
CLT-01731,seller
CLT-01732,buyer
CLT-01733,seller
CLT-01734,seller
CLT-01735,seller
CLT-01736,seller
CLT-01737,seller
CLT-01738,buyer
CLT-01739,buyer
CLT-01740,seller
CLT-01741,seller
CLT-01742,buyer
CLT-01743,buyer
CLT-01744,seller
CLT-01745,seller
CLT-01746,buyer
CLT-01747,buyer
CLT-01748,seller
CLT-01749,seller
CLT-01750,buyer
CLT-01751,seller
CLT-01752,seller
CLT-01753,seller
CLT-01754,seller
CLT-01755,seller
CLT-01756,buyer
CLT-01757,buyer
CLT-01758,seller
CLT-01759,seller
CLT-01760,buyer
CLT-01761,seller
CLT-01762,seller
CLT-01763,buyer
CLT-01764,seller
CLT-01765,buyer
CLT-01766,buyer
CLT-01767,seller
CLT-01768,seller
CLT-01769,buyer
CLT-01770,buyer
CLT-01771,seller
CLT-01772,buyer
CLT-01773,buyer
CLT-01774,seller
CLT-01775,buyer
CLT-01776,buyer
CLT-01777,seller
CLT-01778,seller
CLT-01779,buyer
CLT-01780,buyer
CLT-01781,seller
CLT-01782,seller
CLT-01783,seller
CLT-01784,buyer
CLT-01785,seller
CLT-01786,buyer
CLT-01787,seller
CLT-01788,seller
CLT-01789,buyer
CLT-01790,buyer
CLT-01791,buyer
CLT-01792,buyer
CLT-01793,seller
CLT-01794,buyer
CLT-01795,seller
CLT-01796,buyer
CLT-01797,buyer
CLT-01798,buyer
CLT-01799,seller
CLT-01800,seller
CLT-01801,buyer
CLT-01802,seller
CLT-01803,seller
CLT-01804,seller
CLT-01805,buyer
CLT-01806,buyer
CLT-01807,buyer
CLT-01808,seller
CLT-01809,buyer
CLT-01810,buyer
CLT-01811,buyer
CLT-01812,seller
CLT-01813,buyer
CLT-01814,seller
CLT-01815,seller
CLT-01816,seller
CLT-01817,buyer
CLT-01818,seller
CLT-01819,buyer
CLT-01820,seller
CLT-01821,buyer
CLT-01822,seller
CLT-01823,buyer
CLT-01824,buyer
CLT-01825,buyer
CLT-01826,seller
CLT-01827,seller
CLT-01828,seller
CLT-01829,buyer
CLT-01830,seller
CLT-01831,seller
CLT-01832,seller
CLT-01833,buyer
CLT-01834,buyer
CLT-01835,buyer
CLT-01836,seller
CLT-01837,buyer
CLT-01838,seller
CLT-01839,seller
CLT-01840,buyer
CLT-01841,seller
CLT-01842,buyer
CLT-01843,buyer
CLT-01844,buyer
CLT-01845,buyer
CLT-01846,buyer
CLT-01847,seller
CLT-01848,seller
CLT-01849,buyer
CLT-01850,buyer
CLT-01851,buyer
CLT-01852,buyer
CLT-01853,seller
CLT-01854,seller
CLT-01855,seller
CLT-01856,seller
CLT-01857,seller
CLT-01858,seller
CLT-01859,seller
CLT-01860,seller
CLT-01861,seller
CLT-01862,seller
CLT-01863,buyer
CLT-01864,seller
CLT-01865,buyer
CLT-01866,buyer
CLT-01867,buyer
CLT-01868,buyer
CLT-01869,seller
CLT-01870,seller
CLT-01871,buyer
CLT-01872,buyer
CLT-01873,buyer
CLT-01874,seller
CLT-01875,buyer
CLT-01876,seller
CLT-01877,buyer
CLT-01878,seller
CLT-01879,buyer
CLT-01880,buyer
CLT-01881,buyer
CLT-01882,buyer
CLT-01883,buyer
CLT-01884,seller
CLT-01885,seller
CLT-01886,seller
CLT-01887,buyer
CLT-01888,buyer
CLT-01889,buyer
CLT-01890,buyer
CLT-01891,seller
CLT-01892,buyer
CLT-01893,buyer
CLT-01894,buyer
CLT-01895,buyer
CLT-01896,seller
CLT-01897,seller
CLT-01898,seller
CLT-01899,seller
CLT-01900,seller
CLT-01901,buyer
CLT-01902,seller
CLT-01903,buyer
CLT-01904,buyer
CLT-01905,seller
CLT-01906,seller
CLT-01907,buyer
CLT-01908,buyer
CLT-01909,buyer
CLT-01910,buyer
CLT-01911,seller
CLT-01912,seller
CLT-01913,seller
CLT-01914,seller
CLT-01915,seller
CLT-01916,seller
CLT-01917,seller
CLT-01918,seller
CLT-01919,seller
CLT-01920,buyer
CLT-01921,buyer
CLT-01922,seller
CLT-01923,buyer
CLT-01924,buyer
CLT-01925,seller
CLT-01926,buyer
CLT-01927,buyer
CLT-01928,seller
CLT-01929,seller
CLT-01930,seller
CLT-01931,seller
CLT-01932,buyer
CLT-01933,buyer
CLT-01934,buyer
CLT-01935,seller
CLT-01936,seller
CLT-01937,seller
CLT-01938,buyer
CLT-01939,buyer
CLT-01940,seller
CLT-01941,buyer
CLT-01942,buyer
CLT-01943,buyer
CLT-01944,buyer
CLT-01945,buyer
CLT-01946,buyer
CLT-01947,seller
CLT-01948,buyer
CLT-01949,seller
CLT-01950,buyer
CLT-01951,buyer
CLT-01952,seller
CLT-01953,buyer
CLT-01954,buyer
CLT-01955,seller
CLT-01956,seller
CLT-01957,buyer
CLT-01958,buyer
CLT-01959,buyer
CLT-01960,buyer
CLT-01961,seller
CLT-01962,buyer
CLT-01963,seller
CLT-01964,buyer
CLT-01965,seller
CLT-01966,buyer
CLT-01967,buyer
CLT-01968,seller
CLT-01969,seller
CLT-01970,seller
CLT-01971,seller
CLT-01972,seller
CLT-01973,seller
CLT-01974,buyer
CLT-01975,seller
CLT-01976,seller
CLT-01977,buyer
CLT-01978,buyer
CLT-01979,buyer
CLT-01980,buyer
CLT-01981,seller
CLT-01982,seller
CLT-01983,seller
CLT-01984,buyer
CLT-01985,seller
CLT-01986,buyer
CLT-01987,buyer
CLT-01988,buyer
CLT-01989,buyer
CLT-01990,seller
CLT-01991,buyer
CLT-01992,seller
CLT-01993,buyer
CLT-01994,buyer
CLT-01995,buyer
CLT-01996,buyer
CLT-01997,seller
CLT-01998,seller
CLT-01999,buyer
CLT-02000,seller
CLT-02001,buyer
CLT-02002,seller
CLT-02003,buyer
CLT-02004,seller
CLT-02005,seller
CLT-02006,buyer
CLT-02007,seller
CLT-02008,buyer
CLT-02009,seller
CLT-02010,seller
CLT-02011,seller
CLT-02012,seller
CLT-02013,buyer
CLT-02014,buyer
CLT-02015,buyer
CLT-02016,seller
CLT-02017,seller
CLT-02018,seller
CLT-02019,buyer
CLT-02020,seller
CLT-02021,seller
CLT-02022,buyer
CLT-02023,buyer
CLT-02024,buyer
CLT-02025,buyer
CLT-02026,buyer
CLT-02027,buyer
CLT-02028,seller
CLT-02029,seller
CLT-02030,buyer
CLT-02031,seller
CLT-02032,seller
CLT-02033,buyer
CLT-02034,seller
CLT-02035,buyer
CLT-02036,buyer
CLT-02037,buyer
CLT-02038,buyer
CLT-02039,buyer
CLT-02040,buyer
CLT-02041,seller
CLT-02042,seller
CLT-02043,buyer
CLT-02044,seller
CLT-02045,buyer
CLT-02046,seller
CLT-02047,seller
CLT-02048,seller
CLT-02049,buyer
CLT-02050,seller
CLT-02051,buyer
CLT-02052,buyer
CLT-02053,buyer
CLT-02054,seller
CLT-02055,buyer
CLT-02056,seller
CLT-02057,buyer
CLT-02058,buyer
CLT-02059,seller
CLT-02060,seller
CLT-02061,seller
CLT-02062,buyer
CLT-02063,buyer
CLT-02064,buyer
CLT-02065,buyer
CLT-02066,seller
CLT-02067,buyer
CLT-02068,seller
CLT-02069,seller
CLT-02070,seller
CLT-02071,buyer
CLT-02072,seller
CLT-02073,buyer
CLT-02074,buyer
CLT-02075,seller
CLT-02076,seller
CLT-02077,seller
CLT-02078,seller
CLT-02079,seller
CLT-02080,buyer
CLT-02081,buyer
CLT-02082,seller
CLT-02083,buyer
CLT-02084,buyer
CLT-02085,buyer
CLT-02086,seller
CLT-02087,seller
CLT-02088,buyer
CLT-02089,buyer
CLT-02090,seller
CLT-02091,seller
CLT-02092,seller
CLT-02093,seller
CLT-02094,seller
CLT-02095,seller
CLT-02096,buyer
CLT-02097,seller
CLT-02098,buyer
CLT-02099,seller
CLT-02100,seller
CLT-02101,seller
CLT-02102,buyer
CLT-02103,seller
CLT-02104,buyer
CLT-02105,seller
CLT-02106,buyer
CLT-02107,buyer
CLT-02108,buyer
CLT-02109,buyer
CLT-02110,seller
CLT-02111,buyer
CLT-02112,buyer
CLT-02113,seller
CLT-02114,buyer
CLT-02115,seller
CLT-02116,seller
CLT-02117,buyer
CLT-02118,buyer
CLT-02119,buyer
CLT-02120,buyer
CLT-02121,buyer
CLT-02122,seller
CLT-02123,seller
CLT-02124,buyer
CLT-02125,seller
CLT-02126,buyer
CLT-02127,seller
CLT-02128,seller
CLT-02129,seller
CLT-02130,buyer
CLT-02131,buyer
CLT-02132,seller
CLT-02133,seller
CLT-02134,seller
CLT-02135,buyer
CLT-02136,seller
CLT-02137,seller
CLT-02138,buyer
CLT-02139,buyer
CLT-02140,seller
CLT-02141,seller
CLT-02142,buyer
CLT-02143,seller
CLT-02144,buyer
CLT-02145,seller
CLT-02146,buyer
CLT-02147,buyer
CLT-02148,buyer
CLT-02149,seller
CLT-02150,buyer
CLT-02151,seller
CLT-02152,seller
CLT-02153,seller
CLT-02154,buyer
CLT-02155,buyer
CLT-02156,seller
CLT-02157,seller
CLT-02158,seller
CLT-02159,seller
CLT-02160,seller
CLT-02161,seller
CLT-02162,buyer
CLT-02163,buyer
CLT-02164,seller
CLT-02165,seller
CLT-02166,seller
CLT-02167,buyer
CLT-02168,seller
CLT-02169,buyer
CLT-02170,buyer
CLT-02171,buyer
CLT-02172,seller
CLT-02173,seller
CLT-02174,buyer
CLT-02175,seller
CLT-02176,seller
CLT-02177,seller
CLT-02178,buyer
CLT-02179,seller
CLT-02180,buyer
CLT-02181,seller
CLT-02182,seller
CLT-02183,buyer
CLT-02184,buyer
CLT-02185,buyer
CLT-02186,buyer
CLT-02187,buyer
CLT-02188,buyer
CLT-02189,seller
CLT-02190,seller
CLT-02191,buyer
CLT-02192,buyer
CLT-02193,buyer
CLT-02194,buyer
CLT-02195,buyer
CLT-02196,buyer
CLT-02197,buyer
CLT-02198,seller
CLT-02199,seller
CLT-02200,buyer
CLT-02201,buyer
CLT-02202,seller
CLT-02203,seller
CLT-02204,seller
CLT-02205,seller
CLT-02206,seller
CLT-02207,buyer
CLT-02208,buyer
CLT-02209,seller
CLT-02210,buyer
CLT-02211,seller
CLT-02212,buyer
CLT-02213,buyer
CLT-02214,seller
CLT-02215,seller
CLT-02216,buyer
CLT-02217,seller
CLT-02218,buyer
CLT-02219,seller
CLT-02220,seller
CLT-02221,seller
CLT-02222,buyer
CLT-02223,seller
CLT-02224,seller
CLT-02225,buyer
CLT-02226,seller
CLT-02227,seller
CLT-02228,buyer
CLT-02229,seller
CLT-02230,buyer
CLT-02231,buyer
CLT-02232,seller
CLT-02233,buyer
CLT-02234,seller
CLT-02235,seller
CLT-02236,seller
CLT-02237,seller
CLT-02238,seller
CLT-02239,buyer
CLT-02240,buyer
CLT-02241,buyer
CLT-02242,buyer
CLT-02243,buyer
CLT-02244,buyer
CLT-02245,seller
CLT-02246,buyer
CLT-02247,buyer
CLT-02248,seller
CLT-02249,seller
CLT-02250,seller
CLT-02251,buyer
CLT-02252,seller
CLT-02253,seller
CLT-02254,seller
CLT-02255,seller
CLT-02256,buyer
CLT-02257,buyer
CLT-02258,buyer
CLT-02259,seller
CLT-02260,seller
CLT-02261,buyer
CLT-02262,seller
CLT-02263,seller
CLT-02264,seller
CLT-02265,seller
CLT-02266,buyer
CLT-02267,buyer
CLT-02268,buyer
CLT-02269,seller
CLT-02270,seller
CLT-02271,seller
CLT-02272,seller
CLT-02273,seller
CLT-02274,buyer
CLT-02275,seller
CLT-02276,seller
CLT-02277,seller
CLT-02278,seller
CLT-02279,buyer
CLT-02280,seller
CLT-02281,seller
CLT-02282,seller
CLT-02283,seller
CLT-02284,buyer
CLT-02285,seller
CLT-02286,buyer
CLT-02287,buyer
CLT-02288,buyer
CLT-02289,seller
CLT-02290,buyer
CLT-02291,buyer
CLT-02292,buyer
CLT-02293,seller
CLT-02294,seller
CLT-02295,seller
CLT-02296,buyer
CLT-02297,buyer
CLT-02298,seller
CLT-02299,seller
CLT-02300,buyer
CLT-02301,buyer
CLT-02302,seller
CLT-02303,seller
CLT-02304,seller
CLT-02305,seller
CLT-02306,seller
CLT-02307,seller
CLT-02308,seller
CLT-02309,buyer
CLT-02310,seller
CLT-02311,buyer
CLT-02312,buyer
CLT-02313,seller
CLT-02314,buyer
CLT-02315,seller
CLT-02316,seller
CLT-02317,seller
CLT-02318,buyer
CLT-02319,buyer
CLT-02320,buyer
CLT-02321,buyer
CLT-02322,seller
CLT-02323,buyer
CLT-02324,seller
CLT-02325,buyer
CLT-02326,buyer
CLT-02327,seller
CLT-02328,seller
CLT-02329,seller
CLT-02330,buyer
CLT-02331,buyer
CLT-02332,seller
CLT-02333,seller
CLT-02334,seller
CLT-02335,seller
CLT-02336,buyer
CLT-02337,seller
CLT-02338,buyer
CLT-02339,seller
CLT-02340,seller
CLT-02341,buyer
CLT-02342,seller
CLT-02343,buyer
CLT-02344,seller
CLT-02345,buyer
CLT-02346,seller
CLT-02347,buyer
CLT-02348,seller
CLT-02349,seller
CLT-02350,buyer
CLT-02351,buyer
CLT-02352,buyer
CLT-02353,buyer
CLT-02354,seller
CLT-02355,seller
CLT-02356,seller
CLT-02357,buyer
CLT-02358,seller
CLT-02359,buyer
CLT-02360,seller
CLT-02361,buyer
CLT-02362,buyer
CLT-02363,seller
CLT-02364,seller
CLT-02365,seller
CLT-02366,buyer
CLT-02367,seller
CLT-02368,seller
CLT-02369,buyer
CLT-02370,buyer
CLT-02371,seller
CLT-02372,buyer
CLT-02373,seller
CLT-02374,buyer
CLT-02375,seller
CLT-02376,seller
CLT-02377,seller
CLT-02378,seller
CLT-02379,seller
CLT-02380,seller
CLT-02381,seller
CLT-02382,seller
CLT-02383,buyer
CLT-02384,buyer
CLT-02385,seller
CLT-02386,buyer
CLT-02387,buyer
CLT-02388,seller
CLT-02389,seller
CLT-02390,seller
CLT-02391,seller
CLT-02392,buyer
CLT-02393,seller
CLT-02394,seller
CLT-02395,seller
CLT-02396,seller
CLT-02397,seller
CLT-02398,buyer
CLT-02399,seller
CLT-02400,buyer
CLT-02401,buyer
CLT-02402,seller
CLT-02403,seller
CLT-02404,seller
CLT-02405,buyer
CLT-02406,buyer
CLT-02407,buyer
CLT-02408,seller
CLT-02409,seller
CLT-02410,buyer
CLT-02411,buyer
CLT-02412,buyer
CLT-02413,buyer
CLT-02414,buyer
CLT-02415,buyer
CLT-02416,buyer
CLT-02417,seller
CLT-02418,buyer
CLT-02419,seller
CLT-02420,seller
CLT-02421,buyer
CLT-02422,buyer
CLT-02423,buyer
CLT-02424,seller
CLT-02425,seller
CLT-02426,buyer
CLT-02427,buyer
CLT-02428,buyer
CLT-02429,buyer
CLT-02430,buyer
CLT-02431,seller
CLT-02432,seller
CLT-02433,seller
CLT-02434,seller
CLT-02435,seller
CLT-02436,buyer
CLT-02437,seller
CLT-02438,seller
CLT-02439,seller
CLT-02440,seller
CLT-02441,seller
CLT-02442,buyer
CLT-02443,seller
CLT-02444,seller
CLT-02445,buyer
CLT-02446,seller
CLT-02447,seller
CLT-02448,seller
CLT-02449,seller
CLT-02450,buyer
CLT-02451,seller
CLT-02452,seller
CLT-02453,buyer
CLT-02454,buyer
CLT-02455,seller
CLT-02456,seller
CLT-02457,buyer
CLT-02458,seller
CLT-02459,buyer
CLT-02460,seller
CLT-02461,seller
CLT-02462,buyer
CLT-02463,seller
CLT-02464,buyer
CLT-02465,buyer
CLT-02466,buyer
CLT-02467,seller
CLT-02468,seller
CLT-02469,seller
CLT-02470,seller
CLT-02471,seller
CLT-02472,seller
CLT-02473,buyer
CLT-02474,buyer
CLT-02475,seller
CLT-02476,buyer
CLT-02477,seller
CLT-02478,buyer
CLT-02479,seller
CLT-02480,seller
CLT-02481,buyer
CLT-02482,buyer
CLT-02483,buyer
CLT-02484,buyer
CLT-02485,seller
CLT-02486,seller
CLT-02487,seller
CLT-02488,buyer
CLT-02489,seller
CLT-02490,seller
CLT-02491,seller
CLT-02492,buyer
CLT-02493,buyer
CLT-02494,buyer
CLT-02495,seller
CLT-02496,seller
CLT-02497,seller
CLT-02498,seller
CLT-02499,seller
CLT-02500,seller
CLT-02501,buyer
CLT-02502,buyer
CLT-02503,buyer
CLT-02504,seller
CLT-02505,buyer
CLT-02506,seller
CLT-02507,seller
CLT-02508,buyer
CLT-02509,seller
CLT-02510,buyer
CLT-02511,buyer
CLT-02512,buyer
CLT-02513,seller
CLT-02514,buyer
CLT-02515,buyer
CLT-02516,seller
CLT-02517,buyer
CLT-02518,seller
CLT-02519,seller
CLT-02520,seller
CLT-02521,seller
CLT-02522,seller
CLT-02523,buyer
CLT-02524,buyer
CLT-02525,buyer
CLT-02526,buyer
CLT-02527,buyer
CLT-02528,buyer
CLT-02529,seller
CLT-02530,seller
CLT-02531,seller
CLT-02532,buyer
CLT-02533,seller
CLT-02534,seller
CLT-02535,buyer
CLT-02536,buyer
CLT-02537,seller
CLT-02538,seller
CLT-02539,buyer
CLT-02540,seller
CLT-02541,seller
CLT-02542,seller
CLT-02543,seller
CLT-02544,buyer
CLT-02545,seller
CLT-02546,seller
CLT-02547,buyer
CLT-02548,seller
CLT-02549,buyer
CLT-02550,buyer
CLT-02551,seller
CLT-02552,seller
CLT-02553,buyer
CLT-02554,buyer
CLT-02555,seller
CLT-02556,buyer
CLT-02557,seller
CLT-02558,seller
CLT-02559,buyer
CLT-02560,seller
CLT-02561,seller
CLT-02562,seller
CLT-02563,buyer
CLT-02564,seller
CLT-02565,seller
CLT-02566,seller
CLT-02567,seller
CLT-02568,seller
CLT-02569,seller
CLT-02570,buyer
CLT-02571,seller
CLT-02572,seller
CLT-02573,seller
CLT-02574,seller
CLT-02575,seller
CLT-02576,seller
CLT-02577,seller
CLT-02578,buyer
CLT-02579,buyer
CLT-02580,seller
CLT-02581,seller
CLT-02582,seller
CLT-02583,buyer
CLT-02584,seller
CLT-02585,buyer
CLT-02586,buyer
CLT-02587,buyer
CLT-02588,buyer
CLT-02589,seller
CLT-02590,buyer
CLT-02591,seller
CLT-02592,seller
CLT-02593,buyer
CLT-02594,buyer
CLT-02595,buyer
CLT-02596,buyer
CLT-02597,seller
CLT-02598,seller
CLT-02599,buyer
CLT-02600,seller
CLT-02601,seller
CLT-02602,buyer
CLT-02603,buyer
CLT-02604,seller
CLT-02605,buyer
CLT-02606,seller
CLT-02607,buyer
CLT-02608,buyer
CLT-02609,seller
CLT-02610,seller
CLT-02611,seller
CLT-02612,buyer
CLT-02613,seller
CLT-02614,seller
CLT-02615,buyer
CLT-02616,seller
CLT-02617,buyer
CLT-02618,seller
CLT-02619,seller
CLT-02620,buyer
CLT-02621,buyer
CLT-02622,seller
CLT-02623,seller
CLT-02624,buyer
CLT-02625,seller
CLT-02626,buyer
CLT-02627,buyer
CLT-02628,seller
CLT-02629,seller
CLT-02630,buyer
CLT-02631,buyer
CLT-02632,seller
CLT-02633,buyer
CLT-02634,buyer
CLT-02635,seller
CLT-02636,buyer
CLT-02637,seller
CLT-02638,buyer
CLT-02639,seller
CLT-02640,buyer
CLT-02641,seller
CLT-02642,seller
CLT-02643,buyer
CLT-02644,buyer
CLT-02645,buyer
CLT-02646,buyer
CLT-02647,buyer
CLT-02648,buyer
CLT-02649,seller
CLT-02650,buyer
CLT-02651,seller
CLT-02652,seller
CLT-02653,seller
CLT-02654,buyer
CLT-02655,buyer
CLT-02656,buyer
CLT-02657,seller
CLT-02658,seller
CLT-02659,buyer
CLT-02660,seller
CLT-02661,seller
CLT-02662,seller
CLT-02663,buyer
CLT-02664,buyer
CLT-02665,buyer
CLT-02666,seller
CLT-02667,buyer
