property_id,address,city,state,zip,latitude,longitude,type,beds,list_price
PRP-00262,004 Richard Tunnel,Marietta,GA,31601,34.0312,-84.5947,single_family,5.0,200704
PRP-00263,9317 Barnett Ville Suite 663,Sandy Springs,GA,31377,33.8871,-84.4429,single_family,2.0,246823
PRP-00264,77833 Gregory Pass Apt. 271,Brookhaven,GA,30972,33.8599,-84.3122,single_family,4.0,233072
PRP-00265,6205 Davis Greens Apt. 322,Charlotte,NC,27277,35.1501,-80.8758,single_family,1.0,264218
PRP-00266,1154 Robert Isle Suite 465,Nashville,TN,37959,36.1745,-86.8141,townhouse,2.0,270998
PRP-00267,335 Jackson Stream Apt. 928,Brookhaven,GA,31149,33.8042,-84.2796,single_family,3.0,216608
PRP-00268,62503 James Plaza Apt. 421,Charlotte,NC,28578,35.2279,-80.9095,condo,1.0,510954
PRP-00269,879 Gregory Mills Apt. 207,Nashville,TN,38014,36.1564,-86.7662,condo,4.0,276552
PRP-00270,091 Richard Views,Charlotte,NC,27490,35.2219,-80.8944,multi_family,4.0,844412
PRP-00271,441 Michael Spur,Sandy Springs,GA,30635,33.9199,-84.3452,single_family,1.0,254583
PRP-00272,517 Romero Green,East Point,GA,30175,33.6443,-84.4555,condo,2.0,269589
PRP-00273,962 Karen Via Apt. 884,Marietta,GA,31868,33.9083,-84.5973,single_family,3.0,209158
PRP-00274,318 Banks Tunnel Suite 407,Matthews,NC,28839,35.0823,-80.7335,single_family,6.0,150000
PRP-00275,6858 Gay Lights Suite 102,Marietta,GA,31925,33.9317,-84.6093,townhouse,4.0,353449
PRP-00276,046 Bean Ports,Franklin,TN,37616,35.9793,-86.8876,condo,2.0,151290
PRP-00277,532 Gordon Forks,Sandy Springs,GA,30044,33.9326,-84.4236,single_family,1.0,300526
PRP-00278,510 Kimberly Squares,Sandy Springs,GA,31298,33.9118,-84.4203,single_family,1.0,479249
PRP-00279,3837 Thomas Village Apt. 776,Franklin,TN,37888,35.9686,-86.8254,land,,283945
PRP-00280,915 Miller Mount,Franklin,TN,37326,35.9533,-86.9362,condo,6.0,188124
PRP-00281,3020 Melanie Extension,Brookhaven,GA,31676,33.8261,-84.2531,condo,1.0,486234
PRP-00282,5577 Riley Terrace,Sandy Springs,GA,31206,33.8595,-84.403,single_family,5.0,219107
PRP-00283,944 Briana Plains Apt. 495,East Point,GA,31332,33.7116,-84.3565,condo,1.0,323601
PRP-00284,267 Perez Flat Suite 432,Franklin,TN,38180,35.8662,-86.8863,townhouse,1.0,405600
PRP-00285,90366 Jacob Parkways,Decatur,GA,30203,33.7608,-84.3307,single_family,4.0,155216
PRP-00286,56394 Shawn Glens Suite 386,Nashville,TN,37796,36.2094,-86.7878,single_family,6.0,309400
PRP-00287,90576 Ronald Camp Apt. 347,East Point,GA,31756,33.7148,-84.4383,single_family,4.0,243891
PRP-00288,4374 Mayer Summit Suite 212,Charlotte,NC,28061,35.249,-80.7924,condo,5.0,216478
PRP-00289,409 Christine Via Apt. 138,Charlotte,NC,28745,35.1843,-80.7763,single_family,3.0,437996
PRP-00290,53653 Flores Cliffs Apt. 958,Huntersville,NC,27379,35.3487,-80.8732,townhouse,1.0,414536
PRP-00291,44031 Samuel Alley,Marietta,GA,31980,34.0186,-84.5112,single_family,3.0,223985
PRP-00292,87121 Green Mews,East Point,GA,31091,33.7182,-84.43,single_family,3.0,320678
PRP-00293,12340 Green Meadow,Atlanta,GA,30726,33.7684,-84.3899,single_family,5.0,193677
PRP-00294,434 Harold Rue,Charlotte,NC,27835,35.2078,-80.8183,condo,3.0,430427
PRP-00295,60644 Matthews Locks Suite 331,Nashville,TN,38378,36.168,-86.8355,single_family,6.0,266877
PRP-00296,858 Aguirre Lake,Marietta,GA,30738,33.9185,-84.5458,single_family,1.0,244664
PRP-00297,29341 Hernandez Dale,Sandy Springs,GA,31589,33.9456,-84.3117,single_family,3.0,165306
PRP-00298,2802 Rodriguez Passage,Nashville,TN,38159,36.1597,-86.7964,single_family,4.0,329544
PRP-00299,265 Brown Square,Nashville,TN,37486,36.1958,-86.8035,single_family,2.0,263784
PRP-00300,19332 Eric Islands,Matthews,NC,27693,35.0563,-80.7024,condo,6.0,253567
PRP-00301,0085 Brendan Glen Apt. 647,Matthews,NC,27419,35.1138,-80.6572,townhouse,1.0,313315
PRP-00302,317 Black Forest Suite 978,Decatur,GA,30649,33.8451,-84.3063,multi_family,5.0,584858
PRP-00303,4166 Kristin Squares,Atlanta,GA,30886,33.7107,-84.4657,single_family,4.0,229142
PRP-00304,5418 Vincent Villages Apt. 634,Atlanta,GA,31203,33.7904,-84.3572,single_family,6.0,296364
PRP-00305,037 Shannon Views Suite 862,Matthews,NC,28285,35.0796,-80.6818,single_family,5.0,407397
PRP-00306,92773 Harper Pines Suite 725,East Point,GA,31820,33.692,-84.3975,condo,6.0,343714
PRP-00307,34698 Tanner Trace,Nashville,TN,37606,36.1275,-86.7279,single_family,1.0,287029
PRP-00308,523 Farmer Forest Apt. 939,Nashville,TN,37371,36.2112,-86.8213,single_family,6.0,151165
PRP-00309,992 Lawrence Squares,Brookhaven,GA,31057,33.8408,-84.3098,single_family,3.0,742819
PRP-00310,7608 Amy Via Apt. 962,Brentwood,TN,37539,35.9727,-86.7238,single_family,6.0,562755
PRP-00311,634 Durham Locks Suite 799,Franklin,TN,37487,35.9285,-86.8068,single_family,1.0,279797
PRP-00312,369 Steven Cove,Tucker,GA,31300,33.921,-84.2429,single_family,1.0,311790
PRP-00313,45225 Lawrence Road,Charlotte,NC,27898,35.1834,-80.907,single_family,4.0,314401
PRP-00314,05791 Michelle Flat,Nashville,TN,37396,36.2135,-86.805,single_family,3.0,171499
PRP-00315,402 Nichols Via Suite 412,Nashville,TN,38165,36.1431,-86.7102,condo,1.0,324308
PRP-00316,3210 Bruce Hill Apt. 963,Sandy Springs,GA,31434,33.8754,-84.3417,townhouse,4.0,280512
PRP-00317,194 Hamilton Junctions Suite 815,Brentwood,TN,37579,36.0746,-86.7845,single_family,1.0,350264
PRP-00318,5372 Christopher Manor,Decatur,GA,31044,33.7012,-84.2732,single_family,5.0,207267
PRP-00319,1969 Kevin Creek Suite 457,Tucker,GA,31171,33.9378,-84.1816,condo,5.0,318170
PRP-00320,37845 Cooper Mountains,Huntersville,NC,28295,35.4621,-80.8144,land,,82411
PRP-00321,55724 Gardner Stravenue,Decatur,GA,30846,33.6999,-84.2883,single_family,5.0,324301
PRP-00322,93881 Carroll Burg Suite 764,Matthews,NC,27062,35.1668,-80.6984,condo,2.0,342467
PRP-00323,8734 Jasmine Manors,Marietta,GA,30059,33.9903,-84.5981,single_family,2.0,420344
PRP-00324,1530 Michael Crest,Brookhaven,GA,30839,33.838,-84.2811,single_family,3.0,161537
PRP-00325,34478 Timothy Islands,Decatur,GA,30459,33.7325,-84.323,townhouse,2.0,239619
PRP-00326,402 Phillips Overpass,Brentwood,TN,38485,35.992,-86.827,townhouse,4.0,207478
PRP-00327,31245 Juarez Path,Charlotte,NC,28510,35.1491,-80.7803,single_family,3.0,259729
PRP-00328,13614 Hall Village Apt. 846,East Point,GA,31322,33.6397,-84.4259,condo,4.0,245946
PRP-00329,0663 Tracy View Apt. 584,Marietta,GA,31678,33.9599,-84.6294,single_family,1.0,413357
PRP-00330,87166 Michael Hollow,Decatur,GA,30575,33.6992,-84.2352,townhouse,6.0,309633
PRP-00331,1952 Travis Oval Suite 877,Sandy Springs,GA,30765,33.9043,-84.3363,townhouse,4.0,216009
PRP-00332,91641 Ponce Springs,Brookhaven,GA,31069,33.7647,-84.2984,single_family,6.0,207778
PRP-00333,9368 Sarah Neck,Huntersville,NC,27955,35.3631,-80.831,single_family,2.0,487644
PRP-00334,723 Sandra Expressway Suite 983,Brookhaven,GA,31980,33.9015,-84.2779,land,,202621
PRP-00335,38299 Leah Knolls,Sandy Springs,GA,31367,33.8732,-84.3317,single_family,5.0,324349
PRP-00336,12943 Angela Union,Matthews,NC,27037,35.0666,-80.7453,condo,4.0,321591
PRP-00337,62653 Miranda Ferry,Brentwood,TN,38103,35.9858,-86.8326,single_family,5.0,370989
PRP-00338,3282 Jonathan Mountain Suite 021,Brentwood,TN,37392,35.9687,-86.7063,single_family,1.0,629496
PRP-00339,248 Jacob Flats,Decatur,GA,30815,33.7215,-84.2975,single_family,5.0,238435
PRP-00340,852 Gordon Heights Apt. 119,Atlanta,GA,31381,33.7971,-84.4299,single_family,4.0,411352
PRP-00341,1483 Norris Causeway,Decatur,GA,30076,33.8425,-84.2819,single_family,2.0,212982
PRP-00342,16860 Natasha Vista,Atlanta,GA,30175,33.7355,-84.3126,single_family,1.0,351427
PRP-00343,050 Michael Plains Apt. 368,Tucker,GA,31299,33.9378,-84.2507,single_family,6.0,184875
PRP-00344,233 Andrew Extensions Suite 832,Matthews,NC,27534,35.096,-80.8008,single_family,1.0,302318
PRP-00345,0070 Williams Parkways,Franklin,TN,38178,35.9409,-86.9457,land,,151192
PRP-00346,193 James Rue,Brentwood,TN,37559,36.1081,-86.7835,single_family,2.0,236946
PRP-00347,11289 Kim Stream,Nashville,TN,37787,36.1425,-86.801,townhouse,1.0,461550
PRP-00348,45333 Jacqueline Meadows Apt. 206,Brentwood,TN,37451,36.102,-86.8322,single_family,3.0,375154
PRP-00349,509 Thomas Club,Tucker,GA,30328,33.8966,-84.1571,single_family,2.0,362167
PRP-00350,3888 Thomas Groves,Sandy Springs,GA,31942,33.9077,-84.3099,single_family,1.0,582000
PRP-00351,74389 Wood Cove,Brentwood,TN,38581,36.0667,-86.8301,townhouse,4.0,364387
PRP-00352,85281 Lori Isle,East Point,GA,30842,33.728,-84.3777,single_family,4.0,258572
PRP-00353,527 Fry Course,Marietta,GA,31387,33.8776,-84.4752,multi_family,1.0,370888
PRP-00354,39942 Wilson Avenue,Brentwood,TN,37524,36.0253,-86.7885,townhouse,3.0,382504
PRP-00355,097 Teresa Mountains Suite 080,Marietta,GA,31786,33.9107,-84.5917,condo,2.0,269542
PRP-00356,277 Sophia Vista Apt. 482,East Point,GA,31713,33.6212,-84.5051,condo,1.0,297310
PRP-00357,5117 Knox Coves,Decatur,GA,31654,33.8206,-84.2452,condo,3.0,399552
PRP-00358,13647 Smith Extension Apt. 557,Brookhaven,GA,31349,33.7945,-84.3045,single_family,4.0,355523
PRP-00359,600 Sharon Courts Apt. 313,Franklin,TN,38442,35.9194,-86.9478,multi_family,2.0,353265
PRP-00360,45448 Griffith Passage Apt. 303,Matthews,NC,27021,35.0816,-80.7429,condo,4.0,240883
PRP-00361,1605 Andre Manors,Matthews,NC,27837,35.1492,-80.7315,single_family,6.0,296046
PRP-00362,086 Anthony Loaf Suite 098,Charlotte,NC,27234,35.2393,-80.8905,single_family,6.0,237933
PRP-00363,28233 Charles Forks Suite 239,Decatur,GA,30573,33.8074,-84.2641,single_family,6.0,325489
PRP-00364,3508 Frazier Rest,East Point,GA,30433,33.6688,-84.3582,single_family,3.0,239866
PRP-00365,0675 Michael Bridge,Brentwood,TN,37546,36.0201,-86.7805,multi_family,4.0,688776
PRP-00366,0707 Serrano Mews Apt. 722,Brentwood,TN,38337,36.0731,-86.7241,townhouse,5.0,217907
PRP-00367,39028 Mckinney Divide Suite 883,Franklin,TN,37966,35.8941,-86.9132,single_family,1.0,170729
PRP-00368,5847 Wendy Plaza,Matthews,NC,28460,35.1375,-80.6936,townhouse,3.0,393138
PRP-00369,405 Jerry Flat Suite 458,Huntersville,NC,27467,35.471,-80.9007,land,,143039
PRP-00370,9984 Emily Dale,Nashville,TN,37515,36.1316,-86.8128,single_family,1.0,281428
PRP-00371,41473 Graham Flat,East Point,GA,30391,33.6847,-84.4718,single_family,3.0,180308
PRP-00372,47350 Ronald Mill,Franklin,TN,38073,35.9572,-86.9419,land,,201483
PRP-00373,93903 Smith Prairie Apt. 429,Marietta,GA,30411,33.8981,-84.4935,single_family,1.0,209664
PRP-00374,10339 Scott Field Apt. 667,Atlanta,GA,30199,33.7425,-84.4541,single_family,6.0,283506
PRP-00375,843 Katelyn Flat Suite 127,Marietta,GA,30138,33.9353,-84.5537,townhouse,1.0,209238
PRP-00376,3103 Wanda Springs,Brentwood,TN,38374,36.0752,-86.8168,land,,102488
PRP-00377,666 Carly Heights,Decatur,GA,31446,33.8457,-84.2748,townhouse,6.0,330334
PRP-00378,2883 David Lake,East Point,GA,30205,33.7302,-84.4199,condo,5.0,286209
PRP-00379,273 Jennifer Lodge,Charlotte,NC,27863,35.1548,-80.8756,single_family,2.0,277353
PRP-00380,4849 Gray Station Apt. 195,Brookhaven,GA,30401,33.7931,-84.2602,single_family,6.0,308063
PRP-00381,532 Garcia Gardens,Nashville,TN,37209,36.1719,-86.7714,townhouse,6.0,251911
PRP-00382,00656 Beverly Mount,Sandy Springs,GA,31948,33.9271,-84.3086,condo,1.0,202699
PRP-00383,6333 Christie Valley,Tucker,GA,30293,33.8528,-84.2599,single_family,4.0,276668
PRP-00384,9678 Salazar Station Apt. 992,East Point,GA,30198,33.7579,-84.4037,multi_family,3.0,1147054
PRP-00385,99873 Nicholas Center,Huntersville,NC,28298,35.4865,-80.8706,multi_family,6.0,730453
PRP-00386,162 Horne Port,Matthews,NC,28805,35.0849,-80.795,multi_family,4.0,1017459
PRP-00387,6723 Laura Terrace Suite 237,Atlanta,GA,30187,33.6786,-84.3782,townhouse,1.0,255828
PRP-00388,0169 Jason Spur,Matthews,NC,27749,35.0617,-80.7109,single_family,3.0,405496
PRP-00389,0817 Sabrina Road Apt. 533,Marietta,GA,31410,33.9411,-84.5392,single_family,4.0,158018
PRP-00390,744 Horton Knoll Apt. 493,East Point,GA,31326,33.7211,-84.3762,single_family,1.0,357522
PRP-00391,88924 Gonzales Hollow,Marietta,GA,31114,33.9898,-84.6003,single_family,6.0,197693
PRP-00392,9065 King Prairie Suite 601,Tucker,GA,30712,33.949,-84.1558,single_family,1.0,403670
PRP-00393,52620 Howell Trail Apt. 341,Brentwood,TN,37249,36.0675,-86.7601,single_family,5.0,232372
PRP-00394,3571 Miller Fort,Matthews,NC,27665,35.144,-80.7599,land,,257661
PRP-00395,47577 Randy Radial,Atlanta,GA,30622,33.7758,-84.3985,single_family,1.0,385351
PRP-00396,780 Laura Dale Apt. 448,Tucker,GA,31472,33.974,-84.2656,condo,3.0,252748
PRP-00397,90049 Thompson Street,Tucker,GA,30610,33.8702,-84.1975,single_family,6.0,230801
PRP-00398,2641 Steven Mountains Suite 471,Brookhaven,GA,31703,33.8923,-84.292,condo,3.0,282652
PRP-00399,93562 Morris Unions Apt. 855,Matthews,NC,27636,35.1039,-80.7548,single_family,2.0,274857
PRP-00400,512 Margaret Highway,Nashville,TN,37068,36.1401,-86.8501,condo,6.0,180251
PRP-00401,070 Hill Squares Suite 688,Brookhaven,GA,31185,33.9033,-84.3801,condo,5.0,388388
PRP-00402,1675 Ashley Fields Suite 441,Brentwood,TN,37566,35.991,-86.8545,single_family,2.0,462148
PRP-00403,268 Davis Locks Suite 991,Brentwood,TN,37941,36.0574,-86.7056,single_family,4.0,433099
PRP-00404,72838 Turner Plaza Apt. 215,Brentwood,TN,38221,36.0771,-86.7784,single_family,5.0,270632
PRP-00405,522 Davis Stravenue Suite 346,Huntersville,NC,27346,35.3849,-80.8958,single_family,5.0,223505
PRP-00406,7353 Herrera Point Apt. 105,Brentwood,TN,37822,36.0627,-86.838,single_family,3.0,283599
PRP-00407,458 Carter Village,East Point,GA,30078,33.7144,-84.4548,single_family,2.0,480347
PRP-00408,00528 Gregory Field,Marietta,GA,31513,33.8956,-84.5988,single_family,5.0,225885
PRP-00409,33779 Beth Grove,Brentwood,TN,37656,36.0313,-86.8531,single_family,3.0,189830
PRP-00410,809 Patterson Brook Apt. 539,Nashville,TN,38337,36.2315,-86.8017,single_family,4.0,340270
PRP-00411,645 Gould Pine Apt. 552,Charlotte,NC,27416,35.2604,-80.8035,single_family,4.0,279020
PRP-00412,239 Rebecca Glen,Matthews,NC,27940,35.1472,-80.6642,single_family,1.0,264707
PRP-00413,902 Devin Lake Suite 822,Matthews,NC,28659,35.1421,-80.6456,single_family,2.0,509334
PRP-00414,26867 Ford Prairie Suite 119,Nashville,TN,37236,36.1399,-86.7974,multi_family,1.0,1066023
PRP-00415,5706 Hunt Skyway Suite 563,Charlotte,NC,28008,35.2205,-80.8324,single_family,2.0,261713
PRP-00416,13689 Dennis Brooks Suite 036,Atlanta,GA,30117,33.6894,-84.3964,townhouse,2.0,380014
PRP-00417,48883 Brent Rue,Franklin,TN,37886,35.955,-86.8676,single_family,4.0,318027
PRP-00418,11991 Schultz Plains Apt. 854,Sandy Springs,GA,30687,33.8797,-84.4009,single_family,1.0,366812
PRP-00419,55754 Cox Point Apt. 353,Decatur,GA,31059,33.705,-84.2757,condo,4.0,375551
PRP-00420,532 Reyes River,Decatur,GA,30800,33.7434,-84.2251,single_family,4.0,477538
PRP-00421,71776 Brown Forest,Charlotte,NC,28587,35.2256,-80.7658,single_family,2.0,431126
PRP-00422,6908 Armstrong Views,Atlanta,GA,30054,33.7006,-84.3831,single_family,2.0,439928
PRP-00423,24600 Lisa Lakes Apt. 765,Huntersville,NC,27285,35.4229,-80.8738,single_family,2.0,233753
PRP-00424,1679 Robinson Club Suite 252,Franklin,TN,37137,35.8661,-86.8145,single_family,2.0,323336
PRP-00425,272 Burns Throughway Apt. 789,Sandy Springs,GA,31968,33.8631,-84.309,condo,6.0,230782
PRP-00426,5431 Juan Island Apt. 656,Charlotte,NC,27820,35.2132,-80.7701,condo,2.0,305725
PRP-00427,373 Wilson Mills Suite 215,Atlanta,GA,30326,33.761,-84.3588,single_family,1.0,450391
PRP-00428,68843 Lucas Locks Suite 710,Huntersville,NC,28288,35.4532,-80.8889,condo,5.0,439905
PRP-00429,4012 Klein Ports Apt. 687,Matthews,NC,27598,35.0935,-80.7433,single_family,5.0,206899
PRP-00430,76421 Williams Loaf Suite 556,Charlotte,NC,28421,35.2959,-80.8034,single_family,1.0,247294
PRP-00431,7632 Joseph Motorway Suite 675,Huntersville,NC,28297,35.3402,-80.8453,single_family,2.0,378149
PRP-00432,09300 Flowers Drive Suite 171,Tucker,GA,31475,33.884,-84.2077,single_family,5.0,311729
PRP-00433,238 Wolf Courts Suite 572,Tucker,GA,30630,33.8299,-84.1349,land,,308794
PRP-00434,733 Jaime Camp Apt. 299,Atlanta,GA,30702,33.816,-84.4086,condo,1.0,191179
PRP-00435,49338 Navarro Mall Suite 665,Brentwood,TN,38159,35.9698,-86.7712,single_family,5.0,275640
PRP-00436,593 Jennifer Street,Brookhaven,GA,31851,33.7694,-84.3711,single_family,4.0,198563
PRP-00437,48730 Karen Mount,Marietta,GA,30687,33.8725,-84.59,single_family,1.0,162680
PRP-00438,748 Lauren Key Apt. 072,Brentwood,TN,38359,36.1001,-86.7698,single_family,5.0,243163
PRP-00439,062 Rogers Courts Suite 436,Charlotte,NC,27272,35.1835,-80.8552,condo,4.0,414975
PRP-00440,758 Smith Circle Apt. 791,Brookhaven,GA,30605,33.9047,-84.2767,single_family,6.0,379522
PRP-00441,63398 Freeman Islands Suite 188,Franklin,TN,37889,35.9256,-86.8241,multi_family,3.0,729461
PRP-00442,7389 Andrews Freeway,Tucker,GA,30498,33.9304,-84.1643,single_family,6.0,286073
PRP-00443,1559 Campbell Canyon,Charlotte,NC,28738,35.2697,-80.8939,condo,2.0,344795
PRP-00444,592 Kevin Plains,Sandy Springs,GA,30111,33.8647,-84.4353,single_family,1.0,357329
PRP-00445,43666 Kristine Trail Suite 238,Decatur,GA,30908,33.7267,-84.2452,single_family,6.0,362732
PRP-00446,98286 Angela Road,Decatur,GA,31356,33.7193,-84.2133,condo,3.0,321029
PRP-00447,2994 Kristy Brooks,Nashville,TN,38389,36.2165,-86.7451,single_family,4.0,305230
PRP-00448,625 Avila Vista Suite 314,Decatur,GA,31590,33.7044,-84.3593,condo,3.0,261462
PRP-00449,6504 Payne Port Suite 846,Charlotte,NC,27429,35.1486,-80.847,single_family,4.0,150000
PRP-00450,83891 Norman Fields,East Point,GA,30067,33.7558,-84.4839,single_family,6.0,351130
PRP-00451,6777 Rebekah Port Suite 543,Marietta,GA,31792,34.0231,-84.5969,single_family,1.0,350543
PRP-00452,77459 Lee Tunnel,Brookhaven,GA,30514,33.7544,-84.35,single_family,6.0,171231
PRP-00453,59701 Michael Via,Marietta,GA,30822,33.9904,-84.6046,single_family,2.0,327955
PRP-00454,566 Hebert Causeway Suite 782,Franklin,TN,37426,35.8525,-86.9318,townhouse,1.0,312435
PRP-00455,948 Jennifer Fields Suite 422,Atlanta,GA,30983,33.7565,-84.4329,single_family,6.0,380239
PRP-00456,9811 Hawkins Fork,Huntersville,NC,28229,35.4449,-80.8662,single_family,4.0,366327
PRP-00457,19986 Padilla Walks,Franklin,TN,37190,35.9944,-86.8919,single_family,3.0,353372
PRP-00458,7761 Timothy Inlet Apt. 714,Franklin,TN,38049,35.9955,-86.9343,condo,2.0,380460
PRP-00459,540 Margaret Divide Apt. 570,Sandy Springs,GA,31707,33.8867,-84.4188,townhouse,6.0,161085
PRP-00460,3982 Laurie Motorway Apt. 598,Tucker,GA,30737,33.8655,-84.2809,condo,1.0,244946
PRP-00461,2302 Luis Field,Brookhaven,GA,30007,33.8327,-84.3208,condo,1.0,248612
PRP-00462,5013 Thompson Circle Apt. 717,Huntersville,NC,27995,35.4597,-80.7859,single_family,2.0,169354
PRP-00463,6852 Edwards Unions Suite 290,Charlotte,NC,28100,35.19,-80.9162,single_family,5.0,389011
PRP-00464,94439 Edward Drive Suite 885,Marietta,GA,31148,34.025,-84.5944,single_family,2.0,180312
PRP-00465,24911 Ruiz Islands,Huntersville,NC,28031,35.3645,-80.9115,single_family,5.0,151542
PRP-00466,50445 Young Ports Suite 989,Marietta,GA,30287,34.0047,-84.5132,condo,4.0,241270
PRP-00467,482 Day Street Apt. 904,Franklin,TN,37049,35.9383,-86.8878,single_family,3.0,207551
PRP-00468,23745 Dominguez Shoals,Franklin,TN,38058,35.9675,-86.8999,townhouse,4.0,199168
PRP-00469,188 Myers Prairie Apt. 934,Decatur,GA,31807,33.6992,-84.3022,single_family,4.0,354185
PRP-00470,74143 Sherry Burgs,Tucker,GA,30789,33.9497,-84.2221,single_family,6.0,334307
PRP-00471,468 Norman Plaza Apt. 931,Charlotte,NC,27009,35.2484,-80.8584,multi_family,5.0,572177
PRP-00472,19511 Mitchell Dale,Decatur,GA,30756,33.7966,-84.2617,single_family,2.0,211521
PRP-00473,9642 Oconnell Parkways Suite 953,Matthews,NC,28901,35.1022,-80.6935,single_family,4.0,388374
PRP-00474,59753 Samantha Key,Atlanta,GA,30517,33.819,-84.4158,single_family,1.0,418925
PRP-00475,173 Howard Falls,East Point,GA,31864,33.665,-84.4771,single_family,1.0,298786
PRP-00476,7749 Robert Neck,Huntersville,NC,27896,35.3912,-80.9167,single_family,6.0,239258
PRP-00477,4190 Stevens Rest Apt. 947,Tucker,GA,31292,33.8937,-84.2872,single_family,4.0,206325
PRP-00478,159 Williams Pines,East Point,GA,30910,33.7218,-84.4718,single_family,1.0,195114
PRP-00479,660 Helen Plaza Suite 827,Charlotte,NC,27921,35.2394,-80.8446,multi_family,1.0,1006332
PRP-00480,1184 Wright Row,Atlanta,GA,31036,33.8271,-84.3478,single_family,6.0,311058
PRP-00481,2880 Lewis Stream,Charlotte,NC,27293,35.2834,-80.9146,multi_family,6.0,659858
PRP-00482,8105 Fowler Cove Suite 266,East Point,GA,30042,33.7461,-84.4872,single_family,5.0,225700
PRP-00483,08628 Berry Forest,Charlotte,NC,27455,35.169,-80.8788,single_family,2.0,298011
PRP-00484,729 Murray Forest Apt. 184,Marietta,GA,31805,33.9042,-84.5678,single_family,3.0,289705
PRP-00485,019 Lee Streets,Matthews,NC,28647,35.0623,-80.7567,single_family,6.0,194855
PRP-00486,8524 Justin Locks Apt. 328,Marietta,GA,31087,33.9471,-84.5284,single_family,5.0,200863
PRP-00487,785 Stephen Lodge Suite 289,Charlotte,NC,27320,35.1699,-80.8156,single_family,6.0,363624
PRP-00488,9157 Nathan Forest,Nashville,TN,37275,36.1008,-86.7028,single_family,6.0,386025
PRP-00489,89460 Brandy Flats,East Point,GA,30420,33.6716,-84.4674,condo,5.0,296149
PRP-00490,646 Bauer Road Suite 599,Sandy Springs,GA,30712,33.9866,-84.329,single_family,2.0,265608
